49,7,264.05,51.32,146.0,69.97999999999999,1,1,1.0
49,3,304.3,0.0,396.8,105.6,1,1,1.0
49,4,94.39,0.0,225.29000000000002,57.18,1,1,1.0
50,5,5.0,26.4,94.1,48.77,1,1,1.0
50,7,246.8,48.55,140.2,68.35000000000001,1,1,1.0
50,3,304.3,0.0,396.8,105.6,1,1,1.0
50,4,94.39,0.0,225.29000000000002,57.02,1,1,1.0
51,5,0.0,25.6,88.1,47.199999999999996,1,1,1.0
51,7,229.55,45.77,134.39999999999998,66.72999999999999,1,1,1.0
51,3,304.3,0.0,396.8,105.6,1,1,1.0
51,4,94.39,0.0,225.29000000000002,56.86,1,1,1.0
52,5,0.0,22.3,78.9,46.8,1,1,1.0
52,7,212.3,43.0,128.59999999999997,65.1,1,1,1.0
52,3,304.3,0.0,396.8,105.6,1,1,1.0
52,4,94.39,0.0,225.29000000000002,56.7,1,1,1.0
53,5,0.0,21.12,69.1,46.42999999999999,1,1,1.0
53,7,197.3,41.23,124.76999999999998,63.67000000000001,1,1,1.0
53,3,304.3,0.0,396.8,105.6,1,1,1.0
53,4,94.39,0.0,225.29000000000002,56.9,1,1,1.0
54,5,0.0,19.95,59.3,46.05,1,1,1.0
54,7,182.3,39.47,120.93,62.230000000000004,1,1,1.0
54,3,304.3,0.0,396.8,105.6,1,1,1.0
54,4,94.39,0.0,225.29000000000002,57.1,1,1,1.0
55,5,0.0,18.77,50.0,44.730000000000004,1,1,1.0
55,7,167.3,37.7,117.09999999999997,60.8,1,1,1.0
55,3,304.3,0.0,396.8,105.6,1,1,1.0
55,4,94.39,0.0,225.29000000000002,57.3,1,1,1.0
56,5,0.0,17.6,40.7,43.4,1,1,1.0
56,7,153.37,36.43,114.0,59.470000000000006,1,1,1.0
56,3,304.3,0.0,396.8,105.6,1,1,1.0
56,4,94.39,0.0,225.29000000000002,57.5,1,1,1.0
57,5,0.0,18.0,31.5,39.7,1,1,1.0
57,7,139.43,35.17,110.9,58.129999999999995,1,1,1.0
57,3,304.3,0.0,396.8,105.6,1,1,1.0
57,4,94.39,0.0,225.29000000000002,57.7,1,1,1.0
58,5,0.0,20.4,22.8,31.9,1,1,1.0
58,7,125.5,33.9,107.80000000000001,56.800000000000004,1,1,1.0
58,3,304.3,0.0,396.8,105.6,1,1,1.0
58,4,94.39,0.0,225.29000000000002,57.9,1,1,1.0
59,5,0.0,26.1,14.4,22.5,1,1,1.0
59,7,113.15,32.75,104.94999999999999,56.25,1,1,1.0
59,3,304.3,0.0,396.8,105.6,1,1,1.0
59,4,94.39,0.0,225.29000000000002,58.1,1,1,1.0
60,5,0.0,28.4,6.8,17.700000000000003,1,1,1.0
60,7,100.8,31.6,102.10000000000001,55.699999999999996,1,1,1.0
60,3,304.3,0.0,396.8,105.6,1,1,1.0
60,4,94.39,0.0,225.29000000000002,58.3,1,1,1.0
